Condiciones de Ingreso;Disciplina;Domicilio;Duración;Estrategica;Facultad;Mail;Provincia;Teléfono;Tipo de Título;Título;Universidad;Web;existe_1988;existe_2003;Ámbito
Consulte con la Institución;Demografía y Geografía;Olavarría 2464 - Mar Del Plata - Buenos Aires ;4 Años;False;Departamento de Administración y Ciencias Sociales - Sede Mar del Plata;informes@caece.edu.ar;Buenos Aires;(00221) 4993400;Grado;Licenciado en Turismo;Universidad CAECE;www.ucaecemdp.edu.ar ;;;Privado
Consulte con la Institución;Demografía y Geografía;Olavarría 2464 - Mar Del Plata - Buenos Aires ;4 Años;False;Departamento de Administración y Ciencias Sociales - Sede Mar del Plata;informes@caece.edu.ar;Buenos Aires;(00221) 4993400;Grado;Licenciado en Turismo;Universidad CAECE;www.ucaecemdp.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Avda. José Ignacio de la Roza 1516 - San Juan - San Juan ;5 Años;False;Facultad de Ciencias Económicas y Empresariales;economicas@uccuyo.edu.ar;San Juan;(00264) 4292300;Grado;Licenciado en Hotelería y Turismo;Universidad Católica de Cuyo;www.uccuyo.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Avda. José Ignacio de la Roza 1516 - San Juan - San Juan ;5 Años;False;Facultad de Ciencias Económicas y Empresariales;economicas@uccuyo.edu.ar;San Juan;(00264) 4292300;Grado;Licenciado en Hotelería y Turismo;Universidad Católica de Cuyo;www.uccuyo.edu.ar ;;;Privado
Ingreso Directo;Demografía y Geografía;Avda. José Ignacio de la Roza 1516 (o) - San Juan - San Juan ;2 Años;False;Facultad de Ciencias Químicas y Tecnológicas;sacademico.csquimica@uccuyo.edu.ar;San Juan;(00264) 4292300;Otros Pregrados;Sommelier;Universidad Católica de Cuyo;www.uccuyo.edu.ar ;;;Privado
Ingreso Directo;Demografía y Geografía;Avda. José Ignacio de la Roza 1516 (o) - San Juan - San Juan ;2 Años;False;Facultad de Ciencias Químicas y Tecnológicas;sacademico.csquimica@uccuyo.edu.ar;San Juan;(00264) 4292300;Otros Pregrados;Sommelier;Universidad Católica de Cuyo;www.uccuyo.edu.ar ;;;Privado
Consulte con la Institución;Demografía y Geografía;Ruta Pcial 50 6722 - Maipu - Mendoza ;2 Años;False;Facultad Don Bosco de Enología y Ciencias de la Alimentación - Sede Rodeo del Medio;seccionacademica@uccuyo.edu.ar;Mendoza;(00261) 4951120;Técnico Instrumental;Sommelier;Universidad Católica de Cuyo;www.uccuyo.edu.ar ;;;Privado
Consulte con la Institución;Demografía y Geografía;Ruta Pcial 50 6722 - Maipu - Mendoza ;2 Años;False;Facultad Don Bosco de Enología y Ciencias de la Alimentación - Sede Rodeo del Medio;seccionacademica@uccuyo.edu.ar;Mendoza;(00261) 4951120;Técnico Instrumental;Sommelier;Universidad Católica de Cuyo;www.uccuyo.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;25 e/47 y 48 S/N - La Plata - Buenos Aires ;4 Años;False;Facultad de Ciencias Económicas y Sociales;economicas@ucalp.edu.ar;Buenos Aires;(0221) 4393203;Grado;Licenciado en Turismo;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;25 e/47 y 48 S/N - La Plata - Buenos Aires ;4 Años;False;Facultad de Ciencias Económicas y Sociales;economicas@ucalp.edu.ar;Buenos Aires;(0221) 4393203;Grado;Licenciado en Turismo;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;25 e/47 y 48 S/N - La Plata - Buenos Aires ;3 Años;False;Facultad de Ciencias Económicas y Sociales;economicas@ucalp.edu.ar;Buenos Aires;(0221) 4393203;Título Intermedio;Técnico Universitario en Turismo;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;25 e/47 y 48 S/N - La Plata - Buenos Aires ;3 Años;False;Facultad de Ciencias Económicas y Sociales;economicas@ucalp.edu.ar;Buenos Aires;(0221) 4393203;Título Intermedio;Técnico Universitario en Turismo;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Ingreso Directo;Demografía y Geografía;11 e/ 51 y 53 972 - La Plata - Buenos Aires ;2 Años;True;Facultad de Humanidades;humanidades@ucalpvirtual.edu.ar;Buenos Aires;(0221) 4393100;Ciclo de Complementación Curricular;Licenciado en Geografía - Ciclo de Complementación Curricular - MD;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Ingreso Directo;Demografía y Geografía;11 e/ 51 y 53 972 - La Plata - Buenos Aires ;2 Años;True;Facultad de Humanidades;humanidades@ucalpvirtual.edu.ar;Buenos Aires;(0221) 4393100;Ciclo de Complementación Curricular;Licenciado en Geografía - Ciclo de Complementación Curricular - MD;Universidad Católica de La Plata;www.ucalp.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n S/N - Salta - Salta ;2 Años;False;Escuela Universitaria de Turismo;turismo@ucasal.edu.ar;Salta;(00387) 4268567;Título Intermedio;Guía Universitario en Turismo;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n S/N - Salta - Salta ;2 Años;False;Escuela Universitaria de Turismo;turismo@ucasal.edu.ar;Salta;(00387) 4268567;Título Intermedio;Guía Universitario en Turismo;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n S/N - Salta - Salta ;4 Años;False;Escuela Universitaria de Turismo;turismo@ucasal.edu.ar;Salta;(00387) 4268567;Grado;Licenciado en Turismo;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n S/N - Salta - Salta ;4 Años;False;Escuela Universitaria de Turismo;turismo@ucasal.edu.ar;Salta;(00387) 4268567;Grado;Licenciado en Turismo;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n S/N - Salta - Salta ;3 Años;False;Escuela Universitaria de Turismo;turismo@ucasal.edu.ar;Salta;(00387) 4268567;Título Intermedio;Técnico Universitario en Turismo;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n S/N - Salta - Salta ;3 Años;False;Escuela Universitaria de Turismo;turismo@ucasal.edu.ar;Salta;(00387) 4268567;Título Intermedio;Técnico Universitario en Turismo;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n - Salta - Salta ;2 Años;False;Escuela Universitaria de Turismo - Sistema de Educación a Distancia;informes@ucasal.edu.ar;Salta;(00387) 4268800;Ciclo de Licenciatura;Licenciado en Turismo - Ciclo de Licenciatura - MD;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Campo Castañares s/n - Salta - Salta ;2 Años;False;Escuela Universitaria de Turismo - Sistema de Educación a Distancia;informes@ucasal.edu.ar;Salta;(00387) 4268800;Ciclo de Licenciatura;Licenciado en Turismo - Ciclo de Licenciatura - MD;Universidad Católica de Salta;http://www.ucasal.net ;;;Privado
Consulte con la Institución;Demografía y Geografía;Eschagüe 7151 - Santa Fe - Santa Fé ;1.5 Años;True;Facultad de Humanidades;webmaster@ucsf.edu.ar;Santa Fé;(00342) 4603030;Ciclo de Licenciatura;Licenciado en Gestión Turística del Patrimonio Cultural - Ciclo de Licenciatura;Universidad Católica de Santa Fe;http://www.ucsf.edu.ar/ ;;;Privado
Consulte con la Institución;Demografía y Geografía;Eschagüe 7151 - Santa Fe - Santa Fé ;1.5 Años;True;Facultad de Humanidades;webmaster@ucsf.edu.ar;Santa Fé;(00342) 4603030;Ciclo de Licenciatura;Licenciado en Gestión Turística del Patrimonio Cultural - Ciclo de Licenciatura;Universidad Católica de Santa Fe;http://www.ucsf.edu.ar/ ;;;Privado
Ingreso Directo;Demografía y Geografía;Corrientes 180 - Olivos - Buenos Aires ;2 Años;True;Departamento Académico Buenos Aires;info.daba@ucse.edu.ar;Buenos Aires;(0011) 47904110;Ciclo de Licenciatura;Licenciado en Geografía - Ciclo de Licenciatura;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/olivos/sede_olivos.htm ;;;Privado
Ingreso Directo;Demografía y Geografía;Corrientes 180 - Olivos - Buenos Aires ;2 Años;True;Departamento Académico Buenos Aires;info.daba@ucse.edu.ar;Buenos Aires;(0011) 47904110;Ciclo de Licenciatura;Licenciado en Geografía - Ciclo de Licenciatura;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/olivos/sede_olivos.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Boulevard Hipólito Irigoyen 1502 - Rafaela - Santa Fé ;5 Años;False;Departamento Académico Rafaela;secextension@ucse.edu.ar;Santa Fé;(003492) 432832;Grado;Licenciado en Turismo;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/rafaela/sede_rafaela.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Boulevard Hipólito Irigoyen 1502 - Rafaela - Santa Fé ;5 Años;False;Departamento Académico Rafaela;secextension@ucse.edu.ar;Santa Fé;(003492) 432832;Grado;Licenciado en Turismo;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/rafaela/sede_rafaela.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Lavalle 333 - San Salvador De Jujuy - Jujuy ;5 Años;False;Departamento Académico San Salvador;hfernandez@ucse.edu.ar;Jujuy;(00388) 4236139;Grado;Licenciado en Turismo;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/jujuy/sede_jujuy.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Lavalle 333 - San Salvador De Jujuy - Jujuy ;5 Años;False;Departamento Académico San Salvador;hfernandez@ucse.edu.ar;Jujuy;(00388) 4236139;Grado;Licenciado en Turismo;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/jujuy/sede_jujuy.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ;4 Años;False;Facultad de Ciencias Económicas;secretaria.economicas@ucse.edu.ar;Santiago del Estero;(00385) 4211777;Grado;Licenciado en Turismo;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/sede_sgo/fce/sc%20fce.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ;4 Años;False;Facultad de Ciencias Económicas;secretaria.economicas@ucse.edu.ar;Santiago del Estero;(00385) 4211777;Grado;Licenciado en Turismo;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/sede_sgo/fce/sc%20fce.htm ;;;Privado
Ingreso Directo;Demografía y Geografía;Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ;2 Años;True;Facultad de Ciencias Políticas, Sociales y Jurídicas;secretariapoliticas@ucse.edu.ar;Santiago del Estero;(00385) 4211777;Ciclo de Licenciatura;Licenciado en Geografía - Ciclo de Licenciatura;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ;;;Privado
Ingreso Directo;Demografía y Geografía;Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ;2 Años;True;Facultad de Ciencias Políticas, Sociales y Jurídicas;secretariapoliticas@ucse.edu.ar;Santiago del Estero;(00385) 4211777;Ciclo de Licenciatura;Licenciado en Geografía - Ciclo de Licenciatura;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ;4 Años;True;Facultad de Ciencias Políticas, Sociales y Jurídicas;secretariapoliticas@ucse.edu.ar;Santiago del Estero;(00385) 4211777;Grado;Profesor en Geografía;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ;4 Años;True;Facultad de Ciencias Políticas, Sociales y Jurídicas;secretariapoliticas@ucse.edu.ar;Santiago del Estero;(00385) 4211777;Grado;Profesor en Geografía;Universidad Católica de Santiago del Estero;http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Económicas;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Grado;Licenciado en Hotelería;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Económicas;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Grado;Licenciado en Hotelería;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Estudios a Distancia y Educación Virtual;titolasanta@gmail.com;Ciudad Autonoma de Buenos Aires;(0011) 45114740;Ciclo de Complementación Curricular;Licenciado en Hotelería y Turismo - Ciclo de Complementación Curricular - MD;Universidad de Belgrano;http://www.ub.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Estudios a Distancia y Educación Virtual;titolasanta@gmail.com;Ciudad Autonoma de Buenos Aires;(0011) 45114740;Ciclo de Complementación Curricular;Licenciado en Hotelería y Turismo - Ciclo de Complementación Curricular - MD;Universidad de Belgrano;http://www.ub.edu.ar/ ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Estudios a Distancia y Educación Virtual;titolasanta@gmail.com;Ciudad Autonoma de Buenos Aires;(0011) 45114740;Técnico Instrumental;Técnico en Hotelería y Turismo - MD;Universidad de Belgrano;http://www.ub.edu.ar/ ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Demografía y Geografía;Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Estudios a Distancia y Educación Virtual;titolasanta@gmail.com;Ciudad Autonoma de Buenos Aires;(0011) 45114740;Técnico Instrumental;Técnico en Hotelería y Turismo - MD;Universidad de Belgrano;http://www.ub.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Humanidades;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Técnico Instrumental;Agente de Viajes y Turismo;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Humanidades;ingresos@ub.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 47885400;Técnico Instrumental;Agente de Viajes y Turismo;Universidad de Belgrano;www.ub.edu.ar ;;;Privado
Ingreso Directo;Demografía y Geografía;Av. San Martín 4453 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;3 Años;True;Facultad de Agronomía;alumnos@agro.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083620;Otros Pregrados;Técnico en Turismo Rural;Universidad de Buenos Aires;www.agro.uba.ar ;True;True;Público
Ingreso Directo;Demografía y Geografía;Av. San Martín 4453 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;3 Años;True;Facultad de Agronomía;alumnos@agro.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083620;Otros Pregrados;Técnico en Turismo Rural;Universidad de Buenos Aires;www.agro.uba.ar ;True;True;Público
Ingreso Directo;Demografía y Geografía;Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;True;Facultad de Filosofía y Letras;doeinfo@rec.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Licenciado en Geografía;Universidad de Buenos Aires;www.filo.uba.ar ;True;True;Público
Ingreso Directo;Demografía y Geografía;Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;True;Facultad de Filosofía y Letras;doeinfo@rec.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Licenciado en Geografía;Universidad de Buenos Aires;www.filo.uba.ar ;True;True;Público
Ingreso Directo;Demografía y Geografía;Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;True;Facultad de Filosofía y Letras;doeinfo@rec.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Profesor de Enseñanza Media y Superior en Geografía;Universidad de Buenos Aires;www.filo.uba.ar ;True;True;Público
Ingreso Directo;Demografía y Geografía;Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;True;Facultad de Filosofía y Letras;doeinfo@rec.uba.ar;Ciudad Autonoma de Buenos Aires;(0011) 45083619;Grado;Profesor de Enseñanza Media y Superior en Geografía;Universidad de Buenos Aires;www.filo.uba.ar ;True;True;Público
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Paraguay 1401 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Empresariales;informes@uces.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 48153290;Grado;Licenciado en Turismo;Universidad de Ciencias Empresariales y Sociales;www.uces.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Demografía y Geografía;Paraguay 1401 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Empresariales;informes@uces.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 48153290;Grado;Licenciado en Turismo;Universidad de Ciencias Empresariales y Sociales;www.uces.edu.ar ;;;Privado
