clave provincial,cue,anexo,sede/axo/ext,region educativa,area,nombre establecimiento,dirección calle,dirección nro.,partido,característica telefónica,teléfono,código postal,email,paraje,localidad,distrito,tipo organización,ubicación,sector de gestión,dependencia,subvención,modalidad,nivel,matrícula RA2017,latitud,longitud,Matricula est 5to
0001MS0061,617716,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº61,52 e/ 235 y 238,S/N,La Plata,221,496-2595,1901,EES61ETCHEVERRY@GMAIL.COM,,ANGEL ETCHEVERRY,La Plata,ESCUELA SECUNDARIA,Rural Disperso,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,496.0,-35.033011,-58.076452,66.0
0001MS0061,617716,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº61,52 e/ 235 y 238,S/N,La Plata,221,496-2595,1901,EES61ETCHEVERRY@GMAIL.COM,,ANGEL ETCHEVERRY,La Plata,ESCUELA SECUNDARIA,Rural Disperso,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,69.0,-35.033011,-58.076452,9.0
0001MS0062,618589,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACION SECUNDARIA Nº62,DIAG. 74 (E/ 57 Y 16),S/N,La Plata,221,452-8651,1900,ES62LP@GMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,307.0,-34.926821,-57.954678,41.0
0001MS0063,617705,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACION SECUNDARIA Nº63,461 B E/ 14 C Y 15.,S/N,La Plata,221,472-4463,1896,,BARRIO SANTA ANA,City Bell,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,116.0,-34.868059,-58.058637,16.0
0001MS0064,617320,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACION SECUNDARIA Nº64,41 e/22 y 23,S/N,La Plata,221,479-4970,1900,MARQUEZMARIA1965@GMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,491.0,-34.928279,-57.966641,66.0
0001MS0065,617289,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACION SECUNDARIA Nº65,28 ESQUINA DIAGONAL 73 E/ 35 Y 36,,La Plata,221,479-8558,1900,EES65LAPLATA@GMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,321.0,-34.922958,-57.98653,43.0
0001MS0066,617295,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº66,116 CASI 68,1727,La Plata,221,421-3547,1900,EES66_LP@HOTMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,257.0,-34.920564,-57.92429,34.0
0001MS0067,617729,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº67,417 Y 131,S/N,La Plata,221,474-2854,1894,SECUNDARIA57@GMAIL.COM,,VILLA ELISA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,311.0,-34.874125,-58.106316,42.0
0001MS0068,617711,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº68,138 E/ 33 Y 34,S/N,La Plata,221,470-8447,1900,,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,295.0,-34.93188,-58.000091,40.0
0001MS0070,618450,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº70,16 E/ DIAG. 73 Y 48,775,La Plata,221,482-2725,1900,KEROACEVEDO@YAHOO.COM.AR,,LA CUMBRE,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,278.0,-34.92211,-57.961048,37.0
0001MS0071,618981,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº71,81 Y 116,S/N,La Plata,221,453-0277,1900,SECUNDARIA71LAPLATA@GMAIL.COM,BARRIO JARDIN,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,195.0,-34.930822,-57.909203,26.0
0001MS0072,617734,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº72,"RUTA 2 - KM 44,500",S/N,La Plata,229,49-7936,1894,TOLOF650@HOTMAIL.COM,,EL PELIGRO,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,409.0,-34.935713,-58.171153,55.0
0001MS0073,617699,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº73,516 BIS e/ 207 y 208,S/N,La Plata,221,491-7530,1903,ESB27ABASTO@YAHOO.COM.AR,,ABASTO,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,557.0,-34.981293,-58.090756,75.0
0001MS0074,617322,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº74,20 y 54,S/N,La Plata,221,453-5510,1900,SECUNDARIA76EP@HOTMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,160.0,-34.92896,-57.960044,21.0
0001MS0075,617708,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº75,487 E/ 18 Y 19,3006,La Plata,221,471-2024,1897,SECUNDARIA36GONNET@YAHOO.COM.AR,,MANUEL B. GONNET,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,248.0,-34.881394,-58.03368,33.0
0001MS0076,617721,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº76,RUTA 36 KM 54,S/N,La Plata,221,491-7917,1903,ESCSECUNDARIA49@YAHOO.COM.AR,,ABASTO,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,163.0,-34.976994,-58.059955,22.0
0001MS0077,617717,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº77,44 Y 155,S/N,La Plata,221,479-9771,1900,ES45LAPLATA@GMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,333.0,-34.956563,-58.004921,45.0
0001MS0078,620436,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº78,517 e/ 173 Y 174,S/N,La Plata,221,478-1965,1903,SECUNDARIA78LP@HOTMAIL.COM,,MELCHOR ROMERO,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,364.0,-34.950727,-58.054711,49.0
0001MS0080,620404,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº80,62 E/ 27 Y 28,S/N,La Plata,221,453-9979,1900,,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,334.0,-34.942241,-57.960337,45.0
0001MS0081,617696,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº81,7 Y 601,S/N,La Plata,221,486-4335,1900,ESCUELASB24@GMAIL.COM,,VILLA MONTORO,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,205.0,-34.951803,-57.901357,27.0
0001MS0082,617700,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº82,4 E/ 611 Y 612,S/N,La Plata,221,486-2815,1900,ESBM28@YAHOO.COM.AR,BARRIO AEROPUERTO,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,219.0,-34.953892,-57.887181,29.0
0001MS0083,617707,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº83,495 ESQ. 25,3006,La Plata,221,471-5901,1897,ES35LAPLATA@YAHOO.COM.AR,,MANUEL B. GONNET,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,298.0,-34.89108,-58.026582,40.0
0001MS0084,617725,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº84,508 E/157 Y 158,S/N,La Plata,221,478-1532/1006,1902,ESB53GORINA@YAHOO.COM.AR,SAN VICENTE,JOAQUIN GORINA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,152.0,-34.928738,-58.047928,20.0
0001MS0085,617715,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº85,2 BIS Y 515 bis,S/N,La Plata,221,471-5322,1901,ESCUELASECUNDARIABASICA43@GMAIL.COM,,RINGUELET,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,99.0,-34.882567,-57.98316,13.0
0001MS0086,617712,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº86,492 E/ 178 Y 186,9016,La Plata,221,491-4638,1903,ESB.VILLA@GMAIL.COM,,COLONIA URQUIZA,La Plata,ESCUELA SECUNDARIA,Rural Disperso,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,443.0,-34.944383,-58.089306,59.0
0001MS0088,617697,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº88,421 esq.3,3,La Plata,221,473-1233,1894,SECBASIC25@YAHOO.COM.AR,,VILLA ELISA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,246.0,-34.85146,-58.07383,33.0
0001MS0089,617724,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº89,140 E/ 43 Y 44,S/N,La Plata,221,470-7918,1900,IRENESATAS@HOTMAIL.COM,SAN CARLOS,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,187.0,-34.941885,-57.99045,25.0
0001MS0090,617731,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº90,CALLE 58 E/144 Y 145,S/N,La Plata,221,450-4216,1900,,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,297.0,-34.956111,-57.984042,40.0
0001MS0091,617691,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA N°91,52 E/ 207 Y 208,S/N,La Plata,221,496-2505,1901,MRFRIAS@YAHOO.COM.AR,,OLMOS,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,177.0,-35.01056,-58.051685,24.0
0001MS0092,620459,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA N°92,3 E/ 527 Y 528,436,La Plata,221,482-7136,1900,MIRTAVILLAGRA1900@GMAIL.COM,,TOLOSA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,150.0,-34.893131,-57.970175,20.0
0001MS0093,617730,0,SEDE,1,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA N°93,510 Y 132 BIS,S/N,La Plata,221,471-6736,1903,ESB58HERNANDEZ@YAHOO.COM.AR,,JOSE HERNANDEZ,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,106.0,-34.906425,-58.021181,14.0
0001MS2130,608909,1,EXTENSION,1,INTERIOR,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,22e/ 48 y 49,S/N,La Plata,221,451-1232,1900,esb64lp@yahoo.com.ar,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,73.0,-34.928924,-57.96679,10.0
0001MS2260,608892,1,EXTENSION,1,INTERIOR,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,67 E/ 7 Y 8,635,La Plata,221,421-7513,1900,MEDIA262004@YAHOO.COM.AR,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,74.0,-34.927372,-57.934396,10.0
0001MS2280,606261,1,EXTENSION,1,INTERIOR,EXTENSIÓN Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,7 E/422 Y423 BIS,,La Plata,221,487-1365,1894,ESB_VILLAELISA@HOTMAIL.COM.AR,BARRIO SAN JOSE,VILLA ELISA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,274.0,-34.857187,-58.075413,37.0
0001MS3041,608910,1,ANEXO,1,INTERIOR,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,7 BIS E/474 Y 475,,La Plata,,472-4924,,,,City Bell,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,29.0,-34.861456,-58.036958,4.0
0001MS3091,606222,1,ANEXO,1,INTERIOR,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,196 esq.45,669,La Plata,221,496-1959,1901,esb17olmos@hotmail.com,,LISANDRO OLMOS,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,375.0,-34.995696,-58.045697,50.0
0001MS3111,607842,1,ANEXO,1,INTERIOR,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,25 E/ 526 Y 527,,La Plata,221,470-7157,1900,MEDIA11.JUANMANTOVANI@GMAIL.COM,,TOLOSA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,166.0,-34.912647,-57.993058,22.0
0001MS3112,607842,2,ANEXO,1,INTERIOR,ANEXO II DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,15 E/ 521 Y 522,S/N,La Plata,221,422-7535,1900,PP001030@ABC.GOV.AR,,TOLOSA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,170.0,-34.899043,-57.988851,23.0
0001MS3141,608890,1,ANEXO,1,INTERIOR,CARLOS VERGARA,41,153,La Plata,221,483-1217,,ESANEXO3141YAHOO.COM.AR,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,64.0,-34.899493,-57.949965,9.0
0001MS3771,617717,1,ANEXO,1,INTERIOR,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº77,170 ESQ. 43 y 44,S/N,La Plata,221,479-0986,1900,SEBASTIANSANDRONI@GMAIL.COM,EL RETIRO,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,214.0,-34.969807,-58.021656,29.0
0001MS3921,620459,1,ANEXO,1,INTERIOR,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA N° 92,5 BIS E/ 519 Y 520,,La Plata,221,484-8058,1900,MIRTAVILLAGRA1900@GMAIL.COM,,LA PLATA,La Plata,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,111.0,-34.888739,-57.981239,15.0
0002MS0002,620475,0,SEDE,23,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,SAN MARTIN Y ECHEVERRIA,S/N,Adolfo Alsina,2936,43-2271,6430,SECUNDARIA2CARHUE@GMAIL.COM,,CARHUE,Adolfo Alsina,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,304.0,-37.183635,-62.76275,41.0
0002MS0003,622462,0,SEDE,23,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,LOS COLONIZADORES,244,Adolfo Alsina,2935,43-2784/432842,6441,SECUNDARIATRESRIVERA@YAHOO.COM.AR,,RIVERA,Adolfo Alsina,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,67.0,-37.163461,-63.247796,9.0
0002MS0004,608066,0,SEDE,23,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,SARMIENTO,156,Adolfo Alsina,2935,49-8036,6343,EESN4VILLAMAZA@YAHOO.COM.AR,,MAZA,Adolfo Alsina,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,132.0,-36.797209,-63.342913,18.0
0002MS0005,617252,0,SEDE,23,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,PELLEGRINI,1076,Adolfo Alsina,2936,43-2619,6430,EES5CARHUE@GMAIL.COM,,CARHUE,Adolfo Alsina,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,91.0,-37.180074,-62.761938,12.0
0002MS2020,620475,1,EXTENSION,23,INTERIOR,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,BRRIO. ARTURO ILLIA,,Adolfo Alsina,2936,43-2271,6430,SECUNDARIA2CARHUE@GMAIL.COM,BARRIO A.ILLIA,CARHUE,Adolfo Alsina,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,20.0,-37.170868,-62.726011,3.0
0002MS2050,617252,1,EXTENSION,23,INTERIOR,EXTENSION Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,BELGRANO,2002,Adolfo Alsina,2936,43-0003,6430,EES5CARHUE@GMAIL.COM,,CARHUE,Adolfo Alsina,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),140.0,-37.185159,-62.76892,19.0
0002MS2050,617252,1,EXTENSION,23,INTERIOR,EXTENSION Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,BELGRANO,2002,Adolfo Alsina,2936,43-0003,6430,EES5CARHUE@GMAIL.COM,,CARHUE,Adolfo Alsina,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,139.0,-37.185159,-62.76892,19.0
0002MS3031,622462,1,ANEXO,23,INTERIOR,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,AV. 9 DE JULIO,S/N,Adolfo Alsina,2924,49-7063,8185,ANEXOSMA@YAHOO.COM.AR,,COLONIA SAN MIGUEL ARCANGEL,Adolfo Alsina,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,45.0,-37.446796,-63.114468,6.0
0003MS0001,609638,0,SEDE,15,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""RICARDO GÜIRALDES""",SUIPACHA,163,Alberti,2346,49-2026,6628,MM003001@ABC.GOV.AR,,ALBERTI,Alberti,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,107.0,-34.843777,-60.305232,14.0
0003MS0002,609637,0,SEDE,15,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""PABLO A. PIZZURNO""",LEANDRO N. ALEM,167,Alberti,2346,47-0217,6634,MM003002@ABC.GOV.AR,,ALBERTI,Alberti,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,384.0,-35.032049,-60.281191,51.0
0003MS0003,617740,0,SEDE,15,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,CASTELLI,129,Alberti,2346,47-0232,6634,,,ALBERTI,Alberti,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,106.0,-35.037213,-60.279655,14.0
0004MS0001,607603,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""DR. ALFREDO L. PALACIOS""",SANCHEZ E/SAENZ PEÑA E IRIGOYEN,2350,Almirante Brown,11,4294-5642,1846,EEMN1ABROWN@YAHOO.COM.AR,,JOSE MARMOL,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,548.0,-34.78799,-58.37976,73.0
0004MS0001,607603,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""DR. ALFREDO L. PALACIOS""",SANCHEZ E/SAENZ PEÑA E IRIGOYEN,2350,Almirante Brown,11,4294-5642,1846,EEMN1ABROWN@YAHOO.COM.AR,,JOSE MARMOL,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,118.0,-34.78799,-58.37976,16.0
0004MS0002,610333,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,CARLOS PELLEGRINI,497,Almirante Brown,11,4299-0120,1852,EEMN2ALTEBROWN@GMAIL.COM,,BURZACO,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,880.0,-34.830266,-58.390063,118.0
0004MS0003,608069,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,ALEM Y ARISTOBULO DEL VALLE,S/N,Almirante Brown,2224,43-3431,1856,SECUNDARIATRESGLEW@YAHOO.COM.AR,,GLEW,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,900.0,-34.893443,-58.387717,121.0
0004MS0003,608069,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,ALEM Y ARISTOBULO DEL VALLE,S/N,Almirante Brown,2224,43-3431,1856,SECUNDARIATRESGLEW@YAHOO.COM.AR,,GLEW,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,428.0,-34.893443,-58.387717,57.0
0004MS0004,610186,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""LOLA MORA""",MORAN E/ ROMERO Y LOPEZ,550,Almirante Brown,11,4268-7657,1850,MEDIA4ALTEBROWN@HOTMAIL.COM,,CLAYPOLE,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,818.0,-34.806577,-58.332989,110.0
0004MS0004,610186,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""LOLA MORA""",MORAN E/ ROMERO Y LOPEZ,550,Almirante Brown,11,4268-7657,1850,MEDIA4ALTEBROWN@HOTMAIL.COM,,CLAYPOLE,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,342.0,-34.806577,-58.332989,46.0
0004MS0005,607374,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,RIVADAVIA,1861,Almirante Brown,11,4233-0653,1854,EEM5ALTEBROWN@GMAIL.COM,BARRIO FERROVIARIO,LONGCHAMPS,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,615.0,-34.860297,-58.393301,82.0
0004MS0006,607600,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,RETIRO E/ P ECHAGUE Y SAN PABLO,1550,Almirante Brown,11,4294-3336,1846,EESECUNDARIA6AB@GMAIL.COM,MALVINAS ARGENTINAS,ALMIRANTE BROWN,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,745.0,-34.813402,-58.419221,100.0
0004MS0007,610801,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,SAN MARTIN,663,Almirante Brown,2224,43-5919,1856,EEM7ABROWN@YAHOO.COM,BARRIO PARQUE ROMA,GLEW,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,853.0,-34.897016,-58.396854,114.0
0004MS0008,610185,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,SALABERRY,345,Almirante Brown,11,4219-4142,1849,EEM8ALTEBROWN@GMAIL.COM,,CLAYPOLE,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,560.0,-34.79468,-58.330213,75.0
0004MS0008,610185,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,SALABERRY,345,Almirante Brown,11,4219-4142,1849,EEM8ALTEBROWN@GMAIL.COM,,CLAYPOLE,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,246.0,-34.79468,-58.330213,33.0
0004MS0009,607592,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,SARMIENTO E/AZOPARDO Y D. ROCHA,2189,Almirante Brown,11,4219-6186,1847,ES9_RCALZADA@YAHOO.COM,,RAFAEL CALZADA,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,547.0,-34.802544,-58.36294,73.0
0004MS0009,607592,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,SARMIENTO E/AZOPARDO Y D. ROCHA,2189,Almirante Brown,11,4219-6186,1847,ES9_RCALZADA@YAHOO.COM,,RAFAEL CALZADA,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,126.0,-34.802544,-58.36294,17.0
0004MS0010,607375,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,COMBATE DE MONTE SANTIAGO,1790,Almirante Brown,11,4233-6870,1854,MEDIADIEZ@YAHOO.COM.AR,,LONGCHAMPS,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,249.0,-34.848975,-58.400099,33.0
0004MS0010,607375,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,COMBATE DE MONTE SANTIAGO,1790,Almirante Brown,11,4233-6870,1854,MEDIADIEZ@YAHOO.COM.AR,,LONGCHAMPS,Almirante Brown,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,231.0,-34.848975,-58.400099,31.0
